what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1490586131343
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490586131343
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1490586131343
java.vm.specification.version,sysinfo,,,"1.8",1490586131343
java.vm.vendor,sysinfo,,,"Oracle Corporation",1490586131343
java.vm.version,sysinfo,,,"25.112-b15",1490586131343
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1490586131553
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1490586131985
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1490586132218
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1490586132219
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1490586132221
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1490586133083
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1490586133085
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1490586133179
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1490586133237
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1490586133454
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1490586134238
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1490586134410
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1490586134530
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1490586134734
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1490586134815
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1490586135055
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1490586135094
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1490586135124
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490586135144
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1490586135380
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1490586135774
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1490586135828
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1490586136150
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490586139112
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490586139419
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490586441181
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490586441495
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1490586441769
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490586442118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490586446779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588517668
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588588955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588622763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490588647380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588709368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588775339
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588775545
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588778643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490588783487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588830816
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588830927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588832062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588860644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588876378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588888975
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588890548
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490588892554
