what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490104929532
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490104931846
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490104955155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490104979635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490105979742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490105987661
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490105989238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106005583
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490106034274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106036178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106056401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106060678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106099250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106111538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106733839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106734139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106735907
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106816819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106823449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490106823561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490106825182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490106826344
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490106831452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490107177153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490107177307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490107185467
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490107185856
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490107185856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490107192122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490107231687
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490107233280
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490107233870
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1490107233873
