what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354212542
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490354229695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490354232556
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354233813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354326851
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490354400193
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354401550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354443665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490354481431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354482964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354487783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354489469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354547773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354557022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354559236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490354575246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354577457
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354625268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490354630954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490355848311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490355975643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356207464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490356209610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356217894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356237789
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490356277267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490356297341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356328281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356379244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490356449036
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490356462936
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1490356485131
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490356486549
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356488919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356501648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356502346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356578340
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490356580080
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490356593425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356598359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356626760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356627076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356627177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356629458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490356645889
