what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490029582873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490029625402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490029651524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490029681542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490029981207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490029993820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030001425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490030003930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490030007484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490030015685
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030118916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030120706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030135659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030203692
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490030215882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030325668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030329362
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030354853
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030372805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030390570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030391910
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490030422057
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030424474
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490030429152
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030431833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030458619
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030465145
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030488828
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490030515107
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030538473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030542022
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030543877
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030552859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490030559777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030561093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030580230
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030583128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030635500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030640632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030670905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAs",1490030671800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030677307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030705688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490030718988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030721212
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030728229
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030729903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030734102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030841674
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490030844928
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.php.ui"".",1490030859698
error,log,,,"Error in php Core during reconcile",1490030859704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030926490
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490030959970
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031001209
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031013895
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031025532
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031034081
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031039736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490031056401
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490031057526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031087299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031094578
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490031096938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031099890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031458352
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031460073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031782168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031786690
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490031904634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490032010987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033121597
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490033238190
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490033248342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490033315035
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033316391
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033325986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033327780
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033382759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490033396867
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490033403645
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490033445000
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490033451564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033453004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033473079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490033501166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490033506553
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034042490
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490034044204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490034045125
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034048369
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490034052032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034054044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034055033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034062068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034063707
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490034072567
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034079601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034094760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034099218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034100895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034185742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034187402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034208675
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034210423
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034217999
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034219309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034225423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034226950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490034234312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490034235208
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490034236439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490034237967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490034240525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490034242459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034244201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034252858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034254489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034309443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034311067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034312837
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1490034313031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034313252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034319726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490034435205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490070112068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490070125354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490070248449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490070609726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490071485201
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490071808656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490072085852
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490072089635
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072202762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072286144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072286225
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072485661
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072532427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072535492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072537223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072538133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490072575076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490072579142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490075927613
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490075943885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490075945663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490076026142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076027405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076073793
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076114590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076115716
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490076137841
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490076138849
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490076143840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490076145867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490076150930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490076185805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076187331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076194104
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076206334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076275293
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490076342034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076343675
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076377336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076395348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076460486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076470772
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076472066
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076559556
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076561572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076578859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076580325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076593607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076595519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490076767669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076771642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076812072
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490076934616
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490076949215
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076951703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076962607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076983394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490076983652
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490076985588
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490077005416
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490077019397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490077028481
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490077031255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490077056886
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490077058407
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490077080468
