what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1490423569933
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1490423569936
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1490423569939
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1490423569948
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1490423569980
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1490423569983
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1490423569986
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1490423570003
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1490423570005
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1490423570007
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1490423570010
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1490423570014
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1490423570015
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1490423570017
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1490423570021
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1490423570023
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1490423570025
os,sysinfo,,,"win32",1490423570032
arch,sysinfo,,,"x86_64",1490423570032
ws,sysinfo,,,"win32",1490423570032
locale,sysinfo,,,"en_IN",1490423570032
processors,sysinfo,,,"4",1490423570032
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1490423570032
java.runtime.version,sysinfo,,,"1.8.0_112-b15",1490423570032
java.specification.name,sysinfo,,,"Java Platform API Specification",1490423570032
java.specification.vendor,sysinfo,,,"Oracle Corporation",1490423570032
java.specification.version,sysinfo,,,"1.8",1490423570032
java.vendor,sysinfo,,,"Oracle Corporation",1490423570032
java.version,sysinfo,,,"1.8.0_112",1490423570032
java.vm.info,sysinfo,,,"mixed mode",1490423570032
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1490423570032
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490423570032
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1490423570032
java.vm.specification.version,sysinfo,,,"1.8",1490423570032
java.vm.vendor,sysinfo,,,"Oracle Corporation",1490423570032
java.vm.version,sysinfo,,,"25.112-b15",1490423570032
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1490423570529
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1490423570531
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1490423570644
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1490423570705
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1490423570833
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1490423571238
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1490423571451
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1490423571527
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1490423571722
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1490423571746
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1490423571941
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1490423571978
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1490423571990
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490423572010
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1490423572144
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1490423572369
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1490423572394
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1490423572716
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490423654118
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490423654341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490424277501
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490424327812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490424329738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425098771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425104116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425138618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425141182
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425156841
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490425157707
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490425157920
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1490425157934
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490425161067
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425366110
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425370456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490425372717
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426006286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426088619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426545808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426549901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426549954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426550226
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426615558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490426615558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427472764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427516289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427582850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427612847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427652241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427670588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427674828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427687739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427692802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427697599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427712994
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490427715822
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1490427716908
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1490427716935
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1490427716941
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1490427716941
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1490427716986
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1490427716997
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1490427717001
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1490427717058
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1490427717079
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1490427717079
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1490427717079
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1490427717080
activated,perspective,org.eclipse.php.ui,,"org.eclipse.php.perspective",1490433623474
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1490433623513
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1490433623516
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1490433623518
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1490433623519
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1490433623522
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1490433623525
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1490433623527
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1490433623529
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1490433623532
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1490433623534
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1490433623536
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1490433623538
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1490433623559
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1490433623579
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1490433623582
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1490433623584
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1490433623622
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1490433623627
started,bundle,org.eclipse.dltk.core.index.sql,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql",1490433623631
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql.h2",1490433623632
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1490433623635
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1490433623665
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1490433623667
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1490433623707
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1490433623708
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1490433623709
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1490433623712
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1490433623713
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1490433623714
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1490433623716
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1490433623719
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1490433623723
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1490433623725
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1490433623729
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1490433623734
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1490433623738
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1490433623742
