what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490182441371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490182442256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182443685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182520258
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182520308
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182657730
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182657780
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182663423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182664759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182669618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490182679645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490189947697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490189947846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490189951346
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490189954827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490189955885
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490189969046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490189995535
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490189996469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1490189996612
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490189999794
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1490190027811
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1490190027850
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1490190028420
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1490190028634
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1490190028717
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1490190029005
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1490190029040
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1490190029156
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1490190029316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490190056218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490190057826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190060746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190401047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190401160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190402875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490190407810
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190534010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190636522
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490190768460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190868484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190869674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190882091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190883096
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190886612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490190887574
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191021589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191022670
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191094975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191096455
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490191152342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490191162277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490191171912
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490191177150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191180730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191181760
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490191185859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191222322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191223479
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1490191251336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490191252307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191253697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191304694
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191304742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191306788
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490191308746
