what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490208288456
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490208300057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208301241
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208311863
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490208319568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490208365202
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208374022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208375584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490208381951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490208384810
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208386360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208415727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208423539
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208561848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208562363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208563788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490208568126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490208616772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208617886
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208625055
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208628156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208650248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208661988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208686744
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490208695936
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490208714051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208717028
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490208718419
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490208731649
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490208742435
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490208755663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490208762955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209058661
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209060134
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209281821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209429202
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209434197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209435544
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209444798
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209445746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209457512
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490209782487
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490209810274
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490209810457
