what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387316660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1489387325582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387326998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387442375
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387447620
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387451641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387455046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387459926
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1489387459952
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1489387461376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387466294
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387475544
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387475734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387475967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1489387482093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387489464
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387490610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387495130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387496463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387515454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387516610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1489387534186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387536184
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387597221
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387613407
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1489387667241
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387669777
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1489387675457
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1489387677262
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387678224
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1489387689948
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387691319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387692387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387804450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387804507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387804642
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1489387806807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489387825072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388042349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1489388054906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388057177
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388183384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388217563
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388453491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1489388486129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388488850
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388847658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1489388858828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388863315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388864925
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1489388922988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489388925571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391719406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391727095
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391771892
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1489391777261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391821338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391839153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1489391842931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391850883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391878153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1489391882213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391901088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391903772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391955793
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391963076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391969252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489391970374
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1489392019502
