what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632062446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632096987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632110802
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490632149535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632151464
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632528389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632576742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632582758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632582780
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632582912
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490632586873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632587914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632693854
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632695646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490632998124
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1490633003674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490633019939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633026987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633059435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633068531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633086295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633091257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633486410
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490633493827
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490633509853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490633518881
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490633530970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633532457
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633567858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633570541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633572555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633573972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633575388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633577070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633618503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490633641015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633642354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633675489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633699010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490633726986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490633731050
